repetition,cache_bytes,cache_mib,layout,mode,workload,pass_index,cache_condition,requested_units,selected_instance_rows,logical_bytes,read_ms,wall_ms,p50_unit_ms,p95_unit_ms,max_unit_ms,storage_frames_per_second,file_reads,file_batch_reads,file_bytes,cache_hits,cache_misses,cache_evictions,value_digest
003,0,0.0,hybrid,full,random_frames_ui,1,workload_immediate_repeat_shared_process_cache,128,128,3072,84.60787400000007,84.823375,0.509374,1.4780010000000001,1.9697500000000001,,640,512,8105650,0,1152,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
003,0,0.0,hybrid,full,random_ranges_contract,0,workload_first_pass_shared_process_cache,64,2048,139264,746.9706610000006,748.013584,3.1923330000000005,52.87079000000001,73.330917,,960,896,23626630,0,1536,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
003,0,0.0,hybrid,full,random_ranges_contract,1,workload_immediate_repeat_shared_process_cache,64,2048,139264,84.5636270000001,84.932541,1.1748740000000002,1.557794,7.184207,,960,896,23626630,0,1536,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
003,0,0.0,hybrid,full,sequential_contract_forward,0,workload_first_pass_shared_process_cache,1698,1187087,80721916,2515.417008000009,2683.128667,1.138291,1.293125,60.136458,472287.49595860083,26053,23786,652860428,0,41378,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
003,0,0.0,hybrid,full,sequential_contract_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,80721916,2097.758755999989,2263.969875,1.139875,1.2288329999999998,54.717625000000005,566318.694464792,26053,23786,652860428,0,41378,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
003,0,0.0,hybrid,full,sequential_ui_forward,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,952.9120600000022,1017.226625,0.38883300000000004,0.4740829999999999,15.090584,1246704.7588840437,8672,6796,109306347,0,15502,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
003,0,0.0,hybrid,full,sequential_ui_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,847.4846689999985,909.977667,0.37991600000000003,0.597751,47.306751,1401795.2695259931,8672,6796,109306347,0,15502,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
003,0,0.0,hybrid,full,sequential_ui_reverse,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,659.536236,720.46075,0.382166,0.406833,12.946333,1801265.70028216,8672,6796,109306347,0,15502,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
003,0,0.0,hybrid,full,sequential_ui_reverse,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,648.3931920000014,709.266042,0.383375,0.407959,0.45175,1832221.581993411,8672,6796,109306347,0,15502,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
004,0,0.0,regular,full,random_frames_contract,0,workload_first_pass_shared_process_cache,128,128,8704,12505.584929,12507.733875,17.195500000000003,311.28891699999997,490.878293,,1024,896,371709109,0,1024,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
004,0,0.0,regular,full,random_frames_contract,1,workload_immediate_repeat_shared_process_cache,128,128,8704,777.791205000001,778.046541,5.067792,6.257457,49.231293,,1024,896,371709109,0,1024,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
004,0,0.0,regular,full,random_frames_ui,0,workload_first_pass_shared_process_cache,128,128,3072,4859.292790000004,4860.560625,31.145292,88.526458,193.460042,,384,256,60605555,0,384,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
004,0,0.0,regular,full,random_frames_ui,1,workload_immediate_repeat_shared_process_cache,128,128,3072,3816.195834,3818.288834,29.659832,62.075167,68.778376,,384,256,60605555,0,384,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
004,0,0.0,regular,full,random_ranges_contract,0,workload_first_pass_shared_process_cache,64,2048,139264,845.383789,845.858083,5.202707,29.679625000000005,296.993041,,512,448,181037202,0,512,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
004,0,0.0,regular,full,random_ranges_contract,1,workload_immediate_repeat_shared_process_cache,64,2048,139264,723.4356660000003,723.947458,5.149416,41.274125,104.876043,,512,448,181037202,0,512,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
004,0,0.0,regular,full,sequential_contract_forward,0,workload_first_pass_shared_process_cache,1698,1187087,80721916,11254.652569999993,11425.217083,5.063167,5.659,210.88624800000002,105556.34592992156,13659,11957,4857414205,0,13659,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
004,0,0.0,regular,full,sequential_contract_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,80721916,10318.823023999923,10486.21125,5.068791,5.735831999999999,140.633874,115129.40935578632,13659,11957,4857414205,0,13659,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
004,0,0.0,regular,full,sequential_ui_forward,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,3646.2974600000043,3710.053667,1.7970420000000003,2.1577919999999997,50.558499,325809.951884726,5120,3418,784102020,0,5120,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
004,0,0.0,regular,full,sequential_ui_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,3628.1343819999915,3690.474209,1.7353340000000002,1.952208,38.479251,327441.0137325511,5120,3418,784102020,0,5120,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
004,0,0.0,regular,full,sequential_ui_reverse,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,3349.3617470000086,3410.599708,1.73825,2.09875,79.572291,354694.4432216318,5120,3418,784102020,0,5120,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
004,0,0.0,regular,full,sequential_ui_reverse,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,3199.903865000009,3260.285042,1.7331670000000001,1.938501,22.964,371261.1534971838,5120,3418,784102020,0,5120,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
004,0,0.0,hybrid,full,random_frames_contract,0,workload_first_pass_shared_process_cache,128,128,8704,5358.969536999991,5361.407208,21.214417,85.47332999999999,524.034457,,1920,1792,48070727,0,3072,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
004,0,0.0,hybrid,full,random_frames_contract,1,workload_immediate_repeat_shared_process_cache,128,128,8704,178.46098599999988,178.744417,1.2040400000000002,2.626792,3.521377,,1920,1792,48070727,0,3072,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
004,0,0.0,hybrid,full,random_frames_ui,0,workload_first_pass_shared_process_cache,128,128,3072,1970.0079220000005,1971.659042,13.650292000000002,30.252207,203.490125,,640,512,8105650,0,1152,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
004,0,0.0,hybrid,full,random_frames_ui,1,workload_immediate_repeat_shared_process_cache,128,128,3072,85.53979199999998,85.841833,0.560791,1.1679169999999999,1.606749,,640,512,8105650,0,1152,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
004,0,0.0,hybrid,full,random_ranges_contract,0,workload_first_pass_shared_process_cache,64,2048,139264,935.309034,936.866708,3.9610410000000003,55.539542000000004,101.29804000000001,,960,896,23626630,0,1536,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
004,0,0.0,hybrid,full,random_ranges_contract,1,workload_immediate_repeat_shared_process_cache,64,2048,139264,96.58287800000004,97.085083,1.26021,2.8414599999999997,3.1824170000000005,,960,896,23626630,0,1536,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
004,0,0.0,hybrid,full,sequential_contract_forward,0,workload_first_pass_shared_process_cache,1698,1187087,80721916,2526.4166429999923,2691.744416,1.1376260000000002,1.237166,61.871832999999995,470231.2278109876,26053,23786,652860428,0,41378,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
004,0,0.0,hybrid,full,sequential_contract_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,80721916,2023.1313800000005,2190.188875,1.143168,1.22075,49.752083,587208.5281975112,26053,23786,652860428,0,41378,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
004,0,0.0,hybrid,full,sequential_ui_forward,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,929.9401740000005,991.03,0.3745,0.40866600000000003,39.502707,1277501.5352761815,8672,6796,109306347,0,15502,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
004,0,0.0,hybrid,full,sequential_ui_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,643.4983800000008,704.186666,0.380334,0.405125,0.43020700000000006,1846158.4938255765,8672,6796,109306347,0,15502,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
004,0,0.0,hybrid,full,sequential_ui_reverse,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,688.6956480000015,749.765375,0.38370800000000005,0.412583,15.662043,1725000.0104545418,8672,6796,109306347,0,15502,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
004,0,0.0,hybrid,full,sequential_ui_reverse,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,645.4116450000017,706.527667,0.381666,0.404793,0.44670799999999994,1840685.7223656026,8672,6796,109306347,0,15502,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
004,134217728,128.0,hybrid,full,random_frames_contract,0,workload_first_pass_shared_process_cache,128,128,8704,117.68232099999987,117.931,0.266167,0.8674180000000001,38.68570900000001,,311,311,17239676,2028,321,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
004,134217728,128.0,hybrid,full,random_frames_contract,1,workload_immediate_repeat_shared_process_cache,128,128,8704,10.937913999999974,11.138792,0.08495799999999999,0.09287699999999999,0.11112299999999999,,0,0,0,2048,0,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
004,134217728,128.0,hybrid,full,random_frames_ui,0,workload_first_pass_shared_process_cache,128,128,3072,23.547280999999998,23.687708,0.179792,0.38291800000000004,0.5997509999999999,,126,125,3495942,758,166,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
004,134217728,128.0,hybrid,full,random_frames_ui,1,workload_immediate_repeat_shared_process_cache,128,128,3072,3.9668380000000005,4.106625,0.030834,0.033542,0.035208,,0,0,0,768,0,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
004,134217728,128.0,hybrid,full,random_ranges_contract,0,workload_first_pass_shared_process_cache,64,2048,139264,15.11833299999997,15.515917,0.089501,0.771834,1.088043,,64,64,2248061,1024,66,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
004,134217728,128.0,hybrid,full,random_ranges_contract,1,workload_immediate_repeat_shared_process_cache,64,2048,139264,5.339488999999999,5.732042,0.081957,0.091957,0.09912599999999999,,0,0,0,1024,0,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
004,134217728,128.0,hybrid,full,sequential_contract_forward,0,workload_first_pass_shared_process_cache,1698,1187087,80721916,169.32275800000065,332.991834,0.07196,0.08312499999999999,25.281540000000003,7016186.211660901,59,59,2376035,27787,59,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
004,134217728,128.0,hybrid,full,sequential_contract_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,80721916,120.8104420000006,285.723833,0.07025200000000001,0.077668,0.102958,9833587.066919215,0,0,0,27787,0,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
004,134217728,128.0,hybrid,full,sequential_ui_forward,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,52.745331000000164,113.940666,0.027417000000000004,0.032126,0.208542,22523320.59495458,38,38,831371,10406,38,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
004,134217728,128.0,hybrid,full,sequential_ui_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,46.014889000000146,106.474125,0.026666000000000002,0.030333,0.039458,25817730.430687256,0,0,0,10406,0,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
004,134217728,128.0,hybrid,full,sequential_ui_reverse,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,45.511992999999876,106.617166,0.026417000000000003,0.029582999999999998,0.036957000000000004,26103009.815456845,0,0,0,10406,0,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
004,134217728,128.0,hybrid,full,sequential_ui_reverse,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,45.53600200000011,106.254792,0.026333999999999996,0.029708,0.075083,26089246.921589583,0,0,0,10406,0,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
004,134217728,128.0,regular,full,random_frames_contract,0,workload_first_pass_shared_process_cache,128,128,8704,2494.633649000001,2495.709167,0.26825099999999996,152.95333399999998,442.19687600000003,,50,50,21265717,974,50,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
004,134217728,128.0,regular,full,random_frames_contract,1,workload_immediate_repeat_shared_process_cache,128,128,8704,22.538507000000056,22.959708,0.16195700000000002,0.29850099999999996,0.40599999999999997,,0,0,0,1024,0,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
004,134217728,128.0,regular,full,random_frames_ui,0,workload_first_pass_shared_process_cache,128,128,3072,1018.8452949999997,1019.809708,0.09637500000000002,48.925667,137.230417,,28,23,4823302,356,28,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
004,134217728,128.0,regular,full,random_frames_ui,1,workload_immediate_repeat_shared_process_cache,128,128,3072,9.688288999999996,9.949542,0.072458,0.113958,0.20808400000000002,,0,0,0,384,0,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
004,134217728,128.0,regular,full,random_ranges_contract,0,workload_first_pass_shared_process_cache,64,2048,139264,189.58533000000006,190.363375,0.10616499999999998,0.544625,178.860792,,5,5,116100,507,5,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
004,134217728,128.0,regular,full,random_ranges_contract,1,workload_immediate_repeat_shared_process_cache,64,2048,139264,14.151889999999996,15.266042,0.20141700000000004,0.326168,0.665709,,0,0,0,512,0,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
004,134217728,128.0,regular,full,sequential_contract_forward,0,workload_first_pass_shared_process_cache,1698,1187087,80721916,122.35088000000081,287.064583,0.07162400000000001,0.07799900000000001,0.10800099999999999,9709778.957045443,0,0,0,13659,0,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
004,134217728,128.0,regular,full,sequential_contract_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,80721916,120.23316100000049,285.33825,0.070416,0.076209,0.09954299999999999,9880801.520305993,0,0,0,13659,0,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
004,134217728,128.0,regular,full,sequential_ui_forward,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,54.216088000000035,125.191334,0.028125000000000004,0.056,0.126334,21912315.030918483,0,0,0,5120,0,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
004,134217728,128.0,regular,full,sequential_ui_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,45.99637500000015,104.742375,0.027000000000000003,0.029875,0.057833,25828122.324857038,0,0,0,5120,0,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
004,134217728,128.0,regular,full,sequential_ui_reverse,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,45.11860100000013,105.361208,0.026334000000000003,0.029293,0.042457,26330603.646154642,0,0,0,5120,0,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
004,134217728,128.0,regular,full,sequential_ui_reverse,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,45.07899899999991,105.478875,0.026333999999999996,0.029082999999999998,0.054791000000000006,26353735.139504813,0,0,0,5120,0,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
